COUNTY,field_2,UNIT,DIRECTION,LENGTH,
tsav,0,81898,1,5000,
tsav,0,81898,2,5000,
tsav,0,81961,2,362.875,
tsav,0,81962,1,5000,
tsav,0,81962,2,5000,
tsav,0,81964,1,905.813,
tsav,0,81965,2,1364.719,
tsav,0,81966,1,5000,
tsav,0,81966,2,5000,
tsav,0,81968,1,2760.438,
tsav,0,81968,2,2872.031,
tsav,0,81971,1,5000,
tsav,0,81971,2,5000,
tsav,0,81972,1,5000,
tsav,0,81972,2,5000,
tsav,0,81973,1,4510.313,
tsav,0,81973,2,4300.125,
tsav,0,81974,1,5000,
tsav,0,81974,2,5000,
tsav,0,81975,1,5000,
tsav,0,81975,2,5000,
tsav,0,81976,1,5000,
tsav,0,81976,2,5000,
tsav,0,81977,1,5000,
tsav,0,81977,2,5000,
tsav,0,81978,1,5000,
tsav,0,81978,2,5000,
tsav,0,81981,1,5000,
tsav,0,81981,2,5000,
tsav,0,81982,1,5000,
tsav,0,81982,2,5000,
tsav,0,81983,1,5000,
tsav,0,81983,2,5000,
tsav,0,81984,1,5000,
tsav,0,81984,2,5000,
tsav,0,81985,1,5000,
tsav,0,81985,2,5000,
tsav,0,81986,1,5000,
tsav,0,81986,2,5000,
tsav,0,81987,1,5000,
tsav,0,81987,2,5000,
tsav,0,81988,1,5000,
tsav,0,81988,2,5000,
tsav,0,81991,1,5000,
tsav,0,81991,2,5000,
tsav,0,81992,1,5000,
tsav,0,81992,2,5000,
tsav,0,81993,1,5000,
tsav,0,81993,2,5000,
tsav,0,81994,1,5000,
tsav,0,81994,2,5000,
tsav,0,81995,1,5000,
tsav,0,81995,2,5000,
tsav,0,81996,1,5000,
tsav,0,81996,2,5000,
tsav,0,81997,1,5000,
tsav,0,81997,2,5000,
tsav,0,81998,1,5000,
tsav,0,81998,2,5000,
tsav,0,82431,1,1428.313,
tsav,0,82432,1,4891.75,
tsav,0,82432,2,4843.813,
tsav,0,82435,1,3160.031,
tsav,0,82435,2,3452.844,
tsav,0,82436,1,5000,
tsav,0,82436,2,5000,
tsav,0,82438,1,1623.469,
tsav,0,82441,1,5000,
tsav,0,82443,1,171.5,
tsav,0,82445,1,219.563,
tsav,0,82445,2,1348.719,
tsav,0,82512,1,1008.469,
tsav,0,82516,1,2756.5,
tsav,0,82516,2,2867.531,
tsav,0,82521,1,4501.313,
tsav,0,82521,2,4283.564,
tsav,0,82522,1,5000,
tsav,0,82522,2,5000,
tsav,0,82524,1,2964.906,
tsav,0,82524,2,2062.031,
tsav,0,82525,1,5000,
tsav,0,82525,2,5000,
tsav,0,82526,1,5000,
tsav,0,82526,2,5000,
tsav,0,82527,1,1233.156,
tsav,0,82527,2,671.156,
tsav,0,82528,1,4696.625,
tsav,0,82528,2,5000,
tsav,0,82531,1,5000,
tsav,0,82531,2,5000,
tsav,0,82532,1,5000,
tsav,0,82532,2,5000,
tsav,0,82533,1,5000,
tsav,0,82533,2,5000,
tsav,0,82534,1,5000,
tsav,0,82534,2,5000,
tsav,0,82535,1,5000,
tsav,0,82535,2,5000,
tsav,0,82536,1,5000,
tsav,0,82536,2,5000,
tsav,0,82537,1,5000,
tsav,0,82537,2,5000,
tsav,0,82538,1,5000,
tsav,0,82538,2,5000,
tsav,0,82541,1,5000,
tsav,0,82541,2,5000,
tsav,0,82542,1,5000,
tsav,0,82542,2,187.656,
tsav,0,82543,1,5000,
tsav,0,82543,2,2611.219,
tsav,0,82544,1,364.25,
tsav,0,82545,1,5000,
tsav,0,82545,2,5000,
tsav,0,82546,1,461.531,
tsav,0,82546,2,1475.875,
tsav,0,82547,1,5000,
tsav,0,82547,2,3899.469,
tsav,0,82601,1,509.094,
tsav,0,82602,1,4008.938,
tsav,0,82602,2,3583.938,
tsav,0,82605,1,2259.031,
tsav,0,82605,2,2155.719,
tsav,0,82606,1,5000,
tsav,0,82606,2,5000,
tsav,0,82608,1,758.875,
tsav,0,82611,1,5000,
tsav,0,82611,2,5000,
tsav,0,82612,1,5000,
tsav,0,82612,2,5000,
tsav,0,82613,1,2508.75,
tsav,0,82613,2,1440.563,
tsav,0,82614,1,5000,
tsav,0,82614,2,5000,
tsav,0,82615,1,5000,
tsav,0,82615,2,5000,
tsav,0,82616,1,5000,
tsav,0,82616,2,5000,
tsav,0,82617,1,4258.625,
tsav,0,82617,2,5000,
tsav,0,82618,1,5000,
tsav,0,82618,2,5000,
tsav,0,82621,1,5000,
tsav,0,82621,2,5000,
tsav,0,82622,1,5000,
tsav,0,82622,2,5000,
tsav,0,82623,1,5000,
tsav,0,82623,2,5000,
tsav,0,82624,1,5000,
tsav,0,82624,2,5000,
tsav,0,82625,1,5000,
tsav,0,82625,2,5000,
tsav,0,82626,1,5000,
tsav,0,82626,2,5000,
tsav,0,82627,1,5000,
tsav,0,82627,2,5000,
tsav,0,82628,1,5000,
tsav,0,82628,2,5000,
tsav,0,82631,1,5000,
tsav,0,82631,2,5000,
tsav,0,82632,1,5000,
tsav,0,82632,2,5000,
tsav,0,82633,1,5000,
tsav,0,82633,2,5000,
tsav,0,82634,1,5000,
tsav,0,82634,2,5000,
tsav,0,82635,1,5000,
tsav,0,82635,2,5000,
tsav,0,82636,1,5000,
tsav,0,82636,2,5000,
tsav,0,82637,1,5000,
tsav,0,82637,2,5000,
tsav,0,82638,1,5000,
tsav,0,82638,2,5000,
tsav,0,82641,1,5000,
tsav,0,82641,2,5000,
tsav,0,82642,1,5000,
tsav,0,82642,2,5000,
tsav,0,82643,1,5000,
tsav,0,82643,2,5000,
tsav,0,82644,1,5000,
tsav,0,82644,2,2730.656,
tsav,0,82645,1,5000,
tsav,0,82645,2,5000,
tsav,0,82646,1,5000,
tsav,0,82646,2,4299.969,
tsav,0,82647,1,5000,
tsav,0,82647,2,5000,
tsav,0,82648,1,5000,
tsav,0,82648,2,3980.125,
tsav,0,82651,1,967.125,
tsav,0,82651,2,229.594,
tsav,0,82653,1,459.438,
tsav,0,82701,1,5000,
tsav,0,82701,2,5000,
tsav,0,82702,1,5000,
tsav,0,82702,2,5000,
tsav,0,82703,1,5000,
tsav,0,82703,2,5000,
tsav,0,82704,1,5000,
tsav,0,82704,2,5000,
tsav,0,82705,1,5000,
tsav,0,82705,2,5000,
tsav,0,82706,1,5000,
tsav,0,82706,2,5000,
tsav,0,82707,1,5000,
tsav,0,82707,2,5000,
tsav,0,82708,1,5000,
tsav,0,82708,2,5000,
tsav,0,82711,1,5000,
tsav,0,82711,2,5000,
tsav,0,82712,1,5000,
tsav,0,82712,2,5000,
tsav,0,82713,1,5000,
tsav,0,82713,2,5000,
tsav,0,82714,1,5000,
tsav,0,82714,2,5000,
tsav,0,82715,1,5000,
tsav,0,82715,2,5000,
tsav,0,82716,1,5000,
tsav,0,82716,2,5000,
tsav,0,82717,1,5000,
tsav,0,82717,2,5000,
tsav,0,82718,1,5000,
tsav,0,82718,2,5000,
tsav,0,82721,1,5000,
tsav,0,82721,2,5000,
tsav,0,82722,1,5000,
tsav,0,82722,2,5000,
tsav,0,82723,1,5000,
tsav,0,82723,2,5000,
tsav,0,82724,1,5000,
tsav,0,82724,2,5000,
tsav,0,82725,1,5000,
tsav,0,82725,2,5000,
tsav,0,82726,1,5000,
tsav,0,82726,2,5000,
tsav,0,82727,1,5000,
tsav,0,82727,2,5000,
tsav,0,82728,1,5000,
tsav,0,82728,2,5000,
tsav,0,82731,1,5000,
tsav,0,82731,2,5000,
tsav,0,82732,1,5000,
tsav,0,82732,2,5000,
tsav,0,82733,1,5000,
tsav,0,82733,2,5000,
tsav,0,82734,1,5000,
tsav,0,82734,2,5000,
tsav,0,82735,1,5000,
tsav,0,82735,2,5000,
tsav,0,82736,1,4802.656,
tsav,0,82736,2,5000,
tsav,0,82737,1,5000,
tsav,0,82737,2,5000,
tsav,0,82738,1,5000,
tsav,0,82738,2,5000,
tsav,0,82741,1,4375.813,
tsav,0,82741,2,5000,
tsav,0,82742,1,1917.188,
tsav,0,82742,2,875.344,
tsav,0,82743,1,5000,
tsav,0,82743,2,5000,
tsav,0,82744,1,5000,
tsav,0,82744,2,3158.406,
tsav,0,82745,1,3949,
tsav,0,82745,2,4733.813,
tsav,0,82747,1,5000,
tsav,0,82747,2,5000,
tsav,0,82748,1,1441.938,
tsav,0,82748,2,2016.875,
tsav,0,82801,1,5000,
tsav,0,82801,2,5000,
tsav,0,82802,1,351.938,
tsav,0,82802,2,2061.094,
tsav,0,82803,1,5000,
tsav,0,82803,2,5000,
tsav,0,82804,1,5000,
tsav,0,82804,2,5000,
tsav,0,82805,1,5000,
tsav,0,82805,2,3643,
tsav,0,82807,1,5000,
tsav,0,82807,2,5000,
tsav,0,82808,1,5000,
tsav,0,82808,2,5000,
tsav,0,82813,1,4498.188,
tsav,0,82813,2,5000,
tsav,0,82814,1,3644.438,
tsav,0,82814,2,5000,
tsav,0,82817,1,4071.313,
tsav,0,82817,2,5000,
tsav,0,82818,1,3217.563,
tsav,0,82818,2,5000,
tsav,0,82823,1,2790.688,
tsav,0,82823,2,5000,
tsav,0,82824,1,1936.938,
tsav,0,82824,2,5000,
tsav,0,82827,1,2363.813,
tsav,0,82827,2,1702.406,
tsav,0,82828,1,1510.063,
tsav,0,82833,1,1083.188,
tsav,0,82833,2,5000,
tsav,0,82834,1,229.5,
tsav,0,82834,2,1344.094,
tsav,0,82837,1,656.344,
tsav,0,82901,1,5000,
tsav,0,82901,2,3647.188,
tsav,0,82903,1,5000,
tsav,0,82903,2,3644.375,
tsav,0,82905,1,5000,
tsav,0,82905,2,3648.594,
tsav,0,82907,1,5000,
tsav,0,82907,2,3645.781,
tsav,0,82986,1,1510.906,
tsav,0,82986,2,846.156,
tsav,0,82991,1,3006,
tsav,0,82991,2,1153.313,
tsav,0,82992,1,4215.031,
tsav,0,82995,1,4501.156,
tsav,0,82995,2,5000,
tsav,0,82996,1,2185.75,
tsav,0,82996,2,3068.469,
tsav,0,83901,1,3610.625,
tsav,0,83901,2,2551.156,
tsav,0,83902,1,5000,
tsav,0,83902,2,2133.75,
tsav,0,83904,1,1447.281,
tsav,0,83905,1,5000,
tsav,0,83905,2,5000,
tsav,0,83906,1,3621.063,
tsav,0,83906,2,2797.75,
tsv2,0,64051,1,5000,
tsv2,0,64051,2,5000,
tsv2,0,64052,1,5000,
tsv2,0,64052,2,5000,
tsv2,0,64053,1,2499.993,
tsv2,0,64053,2,5000,
tsv2,0,64054,1,5000,
tsv2,0,64054,2,5000,
tsv2,0,64055,1,5000,
tsv2,0,64055,2,5000,
tsv2,0,64056,1,5000,
tsv2,0,64056,2,5000,
tsv2,0,64057,1,5000,
tsv2,0,64057,2,5000,
tsv2,0,64058,1,5000,
tsv2,0,64058,2,5000,
tsv2,0,64061,1,5000,
tsv2,0,64061,2,5000,
tsv2,0,64062,1,5000,
tsv2,0,64062,2,5000,
tsv2,0,64063,1,5000,
tsv2,0,64063,2,5000,
tsv2,0,64064,1,5000,
tsv2,0,64064,2,5000,
tsv2,0,64065,1,5000,
tsv2,0,64065,2,5000,
tsv2,0,64066,1,5000,
tsv2,0,64066,2,5000,
tsv2,0,64067,1,5000,
tsv2,0,64067,2,5000,
tsv2,0,64068,1,5000,
tsv2,0,64068,2,5000,
tsv2,0,64071,1,5000,
tsv2,0,64071,2,5000,
tsv2,0,64072,1,5000,
tsv2,0,64072,2,5000,
tsv2,0,64073,1,5000,
tsv2,0,64073,2,5000,
tsv2,0,64074,1,5000,
tsv2,0,64074,2,5000,
tsv2,0,64075,1,5000,
tsv2,0,64075,2,5000,
tsv2,0,64076,1,5000,
tsv2,0,64076,2,5000,
tsv2,0,64077,1,5000,
tsv2,0,64077,2,5000,
tsv2,0,64078,1,5000,
tsv2,0,64078,2,5000,
tsv2,0,64081,1,5000,
tsv2,0,64081,2,5000,
tsv2,0,64082,1,5000,
tsv2,0,64082,2,5000,
tsv2,0,64083,1,5000,
tsv2,0,64083,2,5000,
tsv2,0,64084,1,5000,
tsv2,0,64084,2,5000,
tsv2,0,64085,1,5000,
tsv2,0,64085,2,5000,
tsv2,0,64086,1,5000,
tsv2,0,64086,2,5000,
tsv2,0,64087,1,5000,
tsv2,0,64087,2,5000,
tsv2,0,64088,1,5000,
tsv2,0,64088,2,5000,
tsv2,0,64091,1,5000,
tsv2,0,64091,2,5000,
tsv2,0,64092,1,5000,
tsv2,0,64092,2,5000,
tsv2,0,64093,1,5000,
tsv2,0,64093,2,5000,
tsv2,0,64094,1,5000,
tsv2,0,64094,2,5000,
tsv2,0,64095,1,5000,
tsv2,0,64095,2,5000,
tsv2,0,64096,1,5000,
tsv2,0,64096,2,5000,
tsv2,0,64097,1,5000,
tsv2,0,64097,2,5000,
tsv2,0,64098,1,5000,
tsv2,0,64098,2,5000,
tsv2,0,64184,2,5000,
tsv2,0,64193,2,5000,
tsv2,0,64194,2,5000,
tsv2,0,65001,1,5000,
tsv2,0,65001,2,5000,
tsv2,0,65002,1,5000,
tsv2,0,65002,2,5000,
tsv2,0,65003,1,5000,
tsv2,0,65003,2,5000,
tsv2,0,65004,1,5000,
tsv2,0,65004,2,5000,
tsv2,0,65005,1,5000,
tsv2,0,65005,2,5000,
tsv2,0,65006,1,5000,
tsv2,0,65006,2,5000,
tsv2,0,65007,1,5000,
tsv2,0,65007,2,5000,
tsv2,0,65008,1,5000,
tsv2,0,65008,2,5000,
tsv2,0,65011,1,5000,
tsv2,0,65011,2,5000,
tsv2,0,65012,1,5000,
tsv2,0,65012,2,5000,
tsv2,0,65013,1,5000,
tsv2,0,65013,2,5000,
tsv2,0,65014,1,5000,
tsv2,0,65014,2,5000,
tsv2,0,65015,1,5000,
tsv2,0,65015,2,5000,
tsv2,0,65016,1,5000,
tsv2,0,65016,2,5000,
tsv2,0,65017,1,5000,
tsv2,0,65017,2,5000,
tsv2,0,65018,1,5000,
tsv2,0,65018,2,5000,
tsv2,0,65021,1,5000,
tsv2,0,65021,2,5000,
tsv2,0,65022,1,5000,
tsv2,0,65022,2,5000,
tsv2,0,65023,1,5000,
tsv2,0,65023,2,5000,
tsv2,0,65024,1,5000,
tsv2,0,65024,2,5000,
tsv2,0,65025,1,5000,
tsv2,0,65025,2,5000,
tsv2,0,65026,1,5000,
tsv2,0,65026,2,5000,
tsv2,0,65027,1,5000,
tsv2,0,65027,2,5000,
tsv2,0,65028,1,5000,
tsv2,0,65028,2,5000,
tsv2,0,65031,1,5000,
tsv2,0,65033,1,5000,
tsv2,0,65103,2,5000,
tsv2,0,65104,2,5000,
tsv2,0,65113,2,5000,
tsv2,0,65114,2,5000,
tsv2,0,65123,2,5000,
tsv2,0,65124,2,5000,
tsv2,0,71061,1,5000,
tsv2,0,71061,2,5000,
tsv2,0,71062,1,5000,
tsv2,0,71062,2,5000,
tsv2,0,71063,1,5000,
tsv2,0,71063,2,5000,
tsv2,0,71064,1,5000,
tsv2,0,71064,2,5000,
tsv2,0,71065,1,5000,
tsv2,0,71065,2,5000,
tsv2,0,71066,1,5000,
tsv2,0,71066,2,5000,
tsv2,0,71067,1,5000,
tsv2,0,71067,2,5000,
tsv2,0,71068,1,5000,
tsv2,0,71068,2,5000,
tsv2,0,71161,1,4861.531,
tsv2,0,71161,2,5000,
tsv2,0,71162,1,4891.781,
tsv2,0,71162,2,5000,
tsv2,0,71163,1,5000,
tsv2,0,71163,2,5000,
tsv2,0,71164,1,5000,
tsv2,0,71164,2,5000,
tsv2,0,71165,1,4876.656,
tsv2,0,71165,2,5000,
tsv2,0,71166,1,5000,
tsv2,0,71166,2,5000,
tsv2,0,71167,1,5000,
tsv2,0,71167,2,5000,
tsv2,0,71168,1,5000,
tsv2,0,71168,2,5000,
tsv2,0,72011,1,5000,
tsv2,0,72011,2,5000,
tsv2,0,72012,1,5000,
tsv2,0,72012,2,5000,
tsv2,0,72013,1,5000,
tsv2,0,72013,2,5000,
tsv2,0,72014,1,5000,
tsv2,0,72014,2,5000,
tsv2,0,72017,1,5000,
tsv2,0,72017,2,5000,
tsv2,0,72021,1,5000,
tsv2,0,72021,2,5000,
tsv2,0,72022,1,5000,
tsv2,0,72022,2,5000,
tsv2,0,72023,1,5000,
tsv2,0,72023,2,5000,
tsv2,0,72024,1,5000,
tsv2,0,72024,2,5000,
tsv2,0,72026,1,5000,
tsv2,0,72026,2,5000,
tsv2,0,72031,1,5000,
tsv2,0,72031,2,5000,
tsv2,0,72032,1,5000,
tsv2,0,72032,2,5000,
tsv2,0,72033,1,5000,
tsv2,0,72033,2,5000,
tsv2,0,72034,1,5000,
tsv2,0,72034,2,5000,
tsv2,0,72035,1,5000,
tsv2,0,72035,2,5000,
tsv2,0,72036,1,5000,
tsv2,0,72036,2,5000,
tsv2,0,72037,1,5000,
tsv2,0,72037,2,5000,
tsv2,0,72038,1,5000,
tsv2,0,72038,2,5000,
tsv2,0,72041,1,5000,
tsv2,0,72041,2,5000,
tsv2,0,72042,1,5000,
tsv2,0,72042,2,5000,
tsv2,0,72043,1,5000,
tsv2,0,72043,2,5000,
tsv2,0,72044,1,5000,
tsv2,0,72044,2,5000,
tsv2,0,72045,1,5000,
tsv2,0,72045,2,5000,
tsv2,0,72046,1,5000,
tsv2,0,72046,2,5000,
tsv2,0,72047,1,5000,
tsv2,0,72047,2,5000,
tsv2,0,72048,1,5000,
tsv2,0,72048,2,5000,
tsv2,0,72051,1,5000,
tsv2,0,72051,2,5000,
tsv2,0,72052,1,5000,
tsv2,0,72052,2,5000,
tsv2,0,72053,1,5000,
tsv2,0,72053,2,5000,
tsv2,0,72054,1,5000,
tsv2,0,72054,2,5000,
tsv2,0,72055,1,5000,
tsv2,0,72055,2,5000,
tsv2,0,72056,1,5000,
tsv2,0,72056,2,5000,
tsv2,0,72057,1,5000,
tsv2,0,72057,2,5000,
tsv2,0,72058,1,5000,
tsv2,0,72058,2,5000,
tsv2,0,72061,1,5000,
tsv2,0,72061,2,5000,
tsv2,0,72062,1,5000,
tsv2,0,72062,2,5000,
tsv2,0,72063,1,5000,
tsv2,0,72063,2,5000,
tsv2,0,72064,1,5000,
tsv2,0,72064,2,5000,
tsv2,0,72065,1,5000,
tsv2,0,72065,2,5000,
tsv2,0,72066,1,5000,
tsv2,0,72066,2,5000,
tsv2,0,72067,1,5000,
tsv2,0,72067,2,5000,
tsv2,0,72068,1,5000,
tsv2,0,72068,2,5000,
tsv2,0,72071,1,5000,
tsv2,0,72071,2,5000,
tsv2,0,72072,1,5000,
tsv2,0,72072,2,5000,
tsv2,0,72073,1,5000,
tsv2,0,72073,2,5000,
tsv2,0,72074,1,5000,
tsv2,0,72074,2,5000,
tsv2,0,72075,1,5000,
tsv2,0,72075,2,5000,
tsv2,0,72076,1,5000,
tsv2,0,72076,2,5000,
tsv2,0,72077,1,5000,
tsv2,0,72077,2,5000,
tsv2,0,72078,1,5000,
tsv2,0,72078,2,5000,
tsv2,0,72081,1,5000,
tsv2,0,72081,2,5000,
tsv2,0,72082,1,5000,
tsv2,0,72082,2,5000,
tsv2,0,72083,1,5000,
tsv2,0,72083,2,5000,
tsv2,0,72084,1,5000,
tsv2,0,72084,2,5000,
tsv2,0,72085,1,5000,
tsv2,0,72085,2,5000,
tsv2,0,72086,1,5000,
tsv2,0,72086,2,5000,
tsv2,0,72087,1,5000,
tsv2,0,72087,2,5000,
tsv2,0,72088,1,5000,
tsv2,0,72088,2,5000,
tsv2,0,72091,1,5000,
tsv2,0,72091,2,5000,
tsv2,0,72092,1,5000,
tsv2,0,72092,2,5000,
tsv2,0,72093,1,5000,
tsv2,0,72093,2,5000,
tsv2,0,72094,1,5000,
tsv2,0,72094,2,5000,
tsv2,0,72095,1,5000,
tsv2,0,72095,2,5000,
tsv2,0,72096,1,5000,
tsv2,0,72096,2,5000,
tsv2,0,72097,1,5000,
tsv2,0,72097,2,5000,
tsv2,0,72098,1,5000,
tsv2,0,72098,2,5000,
tsv2,0,72111,1,5000,
tsv2,0,72111,2,5000,
tsv2,0,72112,1,5000,
tsv2,0,72112,2,5000,
tsv2,0,72113,1,5000,
tsv2,0,72113,2,5000,
tsv2,0,72114,1,5000,
tsv2,0,72114,2,5000,
tsv2,0,72121,1,5000,
tsv2,0,72121,2,5000,
tsv2,0,72122,1,5000,
tsv2,0,72122,2,5000,
tsv2,0,72123,1,5000,
tsv2,0,72123,2,5000,
tsv2,0,72124,1,5000,
tsv2,0,72124,2,5000,
tsv2,0,72125,1,5000,
tsv2,0,72125,2,5000,
tsv2,0,72126,1,5000,
tsv2,0,72126,2,5000,
tsv2,0,72128,1,5000,
tsv2,0,72128,2,5000,
tsv2,0,72131,1,5000,
tsv2,0,72131,2,5000,
tsv2,0,72132,1,5000,
tsv2,0,72132,2,5000,
tsv2,0,72133,1,5000,
tsv2,0,72133,2,5000,
tsv2,0,72134,1,5000,
tsv2,0,72134,2,5000,
tsv2,0,72135,1,5000,
tsv2,0,72135,2,5000,
tsv2,0,72136,1,5000,
tsv2,0,72136,2,5000,
tsv2,0,72137,1,5000,
tsv2,0,72137,2,5000,
tsv2,0,72138,1,5000,
tsv2,0,72138,2,5000,
tsv2,0,72141,1,5000,
tsv2,0,72141,2,5000,
tsv2,0,72142,1,5000,
tsv2,0,72142,2,5000,
tsv2,0,72143,1,5000,
tsv2,0,72143,2,5000,
tsv2,0,72144,1,5000,
tsv2,0,72144,2,5000,
tsv2,0,72145,1,5000,
tsv2,0,72145,2,5000,
tsv2,0,72146,1,5000,
tsv2,0,72146,2,5000,
tsv2,0,72147,1,5000,
tsv2,0,72147,2,5000,
tsv2,0,72148,1,5000,
tsv2,0,72148,2,5000,
tsv2,0,72151,1,5000,
tsv2,0,72151,2,5000,
tsv2,0,72152,1,5000,
tsv2,0,72152,2,5000,
tsv2,0,72153,1,5000,
tsv2,0,72153,2,5000,
tsv2,0,72154,1,5000,
tsv2,0,72154,2,5000,
tsv2,0,72155,1,5000,
tsv2,0,72155,2,5000,
tsv2,0,72156,1,5000,
tsv2,0,72156,2,5000,
tsv2,0,72157,1,5000,
tsv2,0,72157,2,5000,
tsv2,0,72158,1,5000,
tsv2,0,72158,2,5000,
tsv2,0,72161,1,5000,
tsv2,0,72161,2,5000,
tsv2,0,72162,1,5000,
tsv2,0,72162,2,5000,
tsv2,0,72163,1,5000,
tsv2,0,72163,2,5000,
tsv2,0,72164,1,5000,
tsv2,0,72164,2,5000,
tsv2,0,72165,1,5000,
tsv2,0,72165,2,5000,
tsv2,0,72166,1,5000,
tsv2,0,72166,2,5000,
tsv2,0,72167,1,5000,
tsv2,0,72167,2,5000,
tsv2,0,72168,1,5000,
tsv2,0,72168,2,5000,
tsv2,0,72171,1,5000,
tsv2,0,72171,2,5000,
tsv2,0,72172,1,5000,
tsv2,0,72172,2,5000,
tsv2,0,72173,1,5000,
tsv2,0,72173,2,5000,
tsv2,0,72174,1,5000,
tsv2,0,72174,2,5000,
tsv2,0,72175,1,5000,
tsv2,0,72175,2,5000,
tsv2,0,72176,1,5000,
tsv2,0,72176,2,5000,
tsv2,0,72177,1,5000,
tsv2,0,72177,2,5000,
tsv2,0,72178,1,5000,
tsv2,0,72178,2,5000,
tsv2,0,72181,1,5000,
tsv2,0,72181,2,5000,
tsv2,0,72182,1,5000,
tsv2,0,72182,2,5000,
tsv2,0,72183,1,5000,
tsv2,0,72183,2,5000,
tsv2,0,72184,1,5000,
tsv2,0,72184,2,5000,
tsv2,0,72185,1,5000,
tsv2,0,72185,2,5000,
tsv2,0,72186,1,5000,
tsv2,0,72186,2,5000,
tsv2,0,72187,1,5000,
tsv2,0,72187,2,5000,
tsv2,0,72188,1,5000,
tsv2,0,72188,2,5000,
tsv2,0,72191,1,5000,
tsv2,0,72191,2,5000,
tsv2,0,72192,1,5000,
tsv2,0,72192,2,5000,
tsv2,0,72193,1,5000,
tsv2,0,72193,2,5000,
tsv2,0,72194,1,5000,
tsv2,0,72194,2,5000,
tsv2,0,72195,1,5000,
tsv2,0,72195,2,5000,
tsv2,0,72196,1,5000,
tsv2,0,72196,2,5000,
tsv2,0,72197,1,5000,
tsv2,0,72197,2,5000,
tsv2,0,72198,1,5000,
tsv2,0,72198,2,5000,
tsv2,0,72211,1,5000,
tsv2,0,72211,2,5000,
tsv2,0,72212,1,5000,
tsv2,0,72212,2,5000,
tsv2,0,72213,1,5000,
tsv2,0,72213,2,5000,
tsv2,0,72214,1,5000,
tsv2,0,72214,2,5000,
tsv2,0,72216,1,5000,
tsv2,0,72216,2,5000,
tsv2,0,72221,1,5000,
tsv2,0,72221,2,5000,
tsv2,0,72222,1,5000,
tsv2,0,72222,2,5000,
tsv2,0,72223,1,5000,
tsv2,0,72223,2,5000,
tsv2,0,72224,1,5000,
tsv2,0,72224,2,5000,
tsv2,0,72225,1,5000,
tsv2,0,72225,2,5000,
tsv2,0,72226,1,5000,
tsv2,0,72226,2,5000,
tsv2,0,72227,1,5000,
tsv2,0,72227,2,5000,
tsv2,0,72228,1,5000,
tsv2,0,72228,2,5000,
tsv2,0,72231,1,5000,
tsv2,0,72231,2,5000,
tsv2,0,72232,1,5000,
tsv2,0,72232,2,5000,
tsv2,0,72233,1,5000,
tsv2,0,72233,2,5000,
tsv2,0,72234,1,5000,
tsv2,0,72234,2,5000,
tsv2,0,72235,1,5000,
tsv2,0,72235,2,5000,
tsv2,0,72236,1,5000,
tsv2,0,72236,2,5000,
tsv2,0,72237,1,5000,
tsv2,0,72237,2,5000,
tsv2,0,72238,1,5000,
tsv2,0,72238,2,5000,
tsv2,0,72241,1,5000,
tsv2,0,72241,2,5000,
tsv2,0,72242,1,5000,
tsv2,0,72242,2,5000,
tsv2,0,72243,1,5000,
tsv2,0,72243,2,5000,
tsv2,0,72244,1,5000,
tsv2,0,72244,2,5000,
tsv2,0,72245,1,5000,
tsv2,0,72245,2,5000,
tsv2,0,72246,1,5000,
tsv2,0,72246,2,5000,
tsv2,0,72247,1,5000,
tsv2,0,72247,2,5000,
tsv2,0,72248,1,5000,
tsv2,0,72248,2,5000,
tsv2,0,72251,1,5000,
tsv2,0,72251,2,5000,
tsv2,0,72252,1,5000,
tsv2,0,72252,2,5000,
tsv2,0,72253,1,5000,
tsv2,0,72253,2,5000,
tsv2,0,72254,1,5000,
tsv2,0,72254,2,5000,
tsv2,0,72255,1,5000,
tsv2,0,72255,2,5000,
tsv2,0,72256,1,5000,
tsv2,0,72256,2,5000,
tsv2,0,72257,1,5000,
tsv2,0,72257,2,5000,
tsv2,0,72258,1,5000,
tsv2,0,72258,2,5000,
tsv2,0,72261,1,5000,
tsv2,0,72261,2,5000,
tsv2,0,72262,1,5000,
tsv2,0,72262,2,5000,
tsv2,0,72263,1,5000,
tsv2,0,72263,2,5000,
tsv2,0,72264,1,5000,
tsv2,0,72264,2,5000,
tsv2,0,72265,1,5000,
tsv2,0,72265,2,5000,
tsv2,0,72266,1,5000,
tsv2,0,72266,2,5000,
tsv2,0,72267,1,5000,
tsv2,0,72267,2,5000,
tsv2,0,72268,1,5000,
tsv2,0,72268,2,5000,
tsv2,0,72271,1,5000,
tsv2,0,72271,2,5000,
tsv2,0,72272,1,5000,
tsv2,0,72272,2,5000,
tsv2,0,72273,1,5000,
tsv2,0,72273,2,5000,
tsv2,0,72274,1,5000,
tsv2,0,72274,2,5000,
tsv2,0,72275,1,5000,
tsv2,0,72275,2,5000,
tsv2,0,72276,1,5000,
tsv2,0,72276,2,5000,
tsv2,0,72277,1,5000,
tsv2,0,72277,2,5000,
tsv2,0,72278,1,5000,
tsv2,0,72278,2,5000,
tsv2,0,72281,1,5000,
tsv2,0,72281,2,5000,
tsv2,0,72282,1,5000,
tsv2,0,72282,2,5000,
tsv2,0,72283,1,5000,
tsv2,0,72283,2,5000,
tsv2,0,72284,1,5000,
tsv2,0,72284,2,5000,
tsv2,0,72285,1,5000,
tsv2,0,72285,2,5000,
